datetime,city,vehicle_count,weather,day_of_week,temperature_celsius,humidity,hour,is_peak_hour,road_segment
2024-02-07 17:00:00,Chennai,3344,Rain,Wednesday,29.4,73,17,1,Anna Nagar
2024-02-07 18:00:00,Chennai,5556,Mist,Wednesday,26.4,64,18,1,T Nagar
2024-02-07 19:00:00,Chennai,3683,Rain,Wednesday,36.1,60,19,1,OMR
2024-02-07 20:00:00,Chennai,4145,Drizzle,Wednesday,26.3,66,20,1,Adyar
2024-02-07 21:00:00,Chennai,2111,Haze,Wednesday,33.4,76,21,0,Tambaram
2024-02-07 22:00:00,Chennai,880,Drizzle,Wednesday,35.4,65,22,0,Anna Nagar
2024-02-07 23:00:00,Chennai,299,Cloudy,Wednesday,27.5,60,23,0,T Nagar
2024-02-08 00:00:00,Chennai,307,Clear,Thursday,29.4,80,0,0,OMR
2024-02-08 01:00:00,Chennai,236,Cloudy,Thursday,26.5,68,1,0,Adyar
2024-02-08 02:00:00,Chennai,593,Rain,Thursday,33.2,69,2,0,Tambaram
2024-02-08 03:00:00,Chennai,393,Rain,Thursday,32.5,64,3,0,Anna Nagar
2024-02-08 04:00:00,Chennai,703,Cloudy,Thursday,28.3,88,4,0,T Nagar
2024-02-08 05:00:00,Chennai,540,Drizzle,Thursday,29.0,62,5,0,OMR
2024-02-08 06:00:00,Chennai,841,Haze,Thursday,33.7,78,6,0,Adyar
2024-02-08 07:00:00,Chennai,1101,Mist,Thursday,29.9,86,7,0,Tambaram
2024-02-08 08:00:00,Chennai,3552,Clear,Thursday,25.6,65,8,1,Anna Nagar
2024-02-08 09:00:00,Chennai,6092,Cloudy,Thursday,35.2,79,9,1,T Nagar
2024-02-08 10:00:00,Chennai,3791,Haze,Thursday,32.4,78,10,1,OMR
2024-02-08 11:00:00,Chennai,2306,Clear,Thursday,32.9,67,11,0,Adyar
2024-02-08 12:00:00,Chennai,1976,Drizzle,Thursday,26.5,88,12,0,Tambaram
2024-02-08 13:00:00,Chennai,931,Mist,Thursday,33.7,81,13,0,Anna Nagar
2024-02-08 14:00:00,Chennai,865,Rain,Thursday,37.9,85,14,0,T Nagar
2024-02-08 15:00:00,Chennai,1179,Drizzle,Thursday,28.5,84,15,0,OMR
2024-02-08 16:00:00,Chennai,2142,Clear,Thursday,28.4,85,16,0,Adyar
2024-02-08 17:00:00,Chennai,4208,Cloudy,Thursday,28.3,70,17,1,Tambaram
2024-02-08 18:00:00,Chennai,4636,Clear,Thursday,31.0,82,18,1,Anna Nagar
2024-02-08 19:00:00,Chennai,6563,Cloudy,Thursday,34.0,65,19,1,T Nagar
2024-02-08 20:00:00,Chennai,6425,Mist,Thursday,27.2,81,20,1,OMR
2024-02-08 21:00:00,Chennai,1544,Drizzle,Thursday,37.5,83,21,0,Adyar
2024-02-08 22:00:00,Chennai,2361,Cloudy,Thursday,25.5,60,22,0,Tambaram
2024-02-08 23:00:00,Chennai,789,Clear,Thursday,34.5,80,23,0,Anna Nagar
2024-02-09 00:00:00,Chennai,275,Drizzle,Friday,37.7,79,0,0,T Nagar
2024-02-09 01:00:00,Chennai,295,Drizzle,Friday,35.9,89,1,0,OMR
2024-02-09 02:00:00,Chennai,471,Rain,Friday,25.5,65,2,0,Adyar
2024-02-09 03:00:00,Chennai,466,Haze,Friday,27.5,87,3,0,Tambaram
2024-02-09 04:00:00,Chennai,339,Rain,Friday,37.3,86,4,0,Anna Nagar
2024-02-09 05:00:00,Chennai,514,Drizzle,Friday,33.1,82,5,0,T Nagar
2024-02-09 06:00:00,Chennai,887,Cloudy,Friday,28.5,86,6,0,OMR
2024-02-09 07:00:00,Chennai,1698,Mist,Friday,34.4,80,7,0,Adyar
2024-02-09 08:00:00,Chennai,3716,Mist,Friday,29.7,71,8,1,Tambaram
2024-02-09 09:00:00,Chennai,6712,Mist,Friday,36.5,60,9,1,Anna Nagar
2024-02-09 10:00:00,Chennai,5492,Drizzle,Friday,33.4,83,10,1,T Nagar
2024-02-09 11:00:00,Chennai,1580,Cloudy,Friday,25.4,63,11,0,OMR
2024-02-09 12:00:00,Chennai,1392,Rain,Friday,26.1,77,12,0,Adyar
2024-02-09 13:00:00,Chennai,2300,Clear,Friday,33.1,87,13,0,Tambaram
2024-02-09 14:00:00,Chennai,1276,Clear,Friday,27.4,66,14,0,Anna Nagar
2024-02-09 15:00:00,Chennai,1076,Clear,Friday,29.9,73,15,0,T Nagar
2024-02-09 16:00:00,Chennai,1957,Rain,Friday,30.5,84,16,0,OMR
2024-02-09 17:00:00,Chennai,3858,Drizzle,Friday,35.5,80,17,1,Adyar
2024-02-09 18:00:00,Chennai,6348,Cloudy,Friday,32.9,79,18,1,Tambaram
2024-02-09 19:00:00,Chennai,4665,Drizzle,Friday,34.9,71,19,1,Anna Nagar
2024-02-09 20:00:00,Chennai,5139,Cloudy,Friday,30.2,66,20,1,T Nagar
2024-02-09 21:00:00,Chennai,989,Clear,Friday,25.7,69,21,0,OMR
2024-02-09 22:00:00,Chennai,1049,Cloudy,Friday,30.4,79,22,0,Adyar
2024-02-09 23:00:00,Chennai,313,Rain,Friday,26.0,79,23,0,Tambaram
2024-02-10 00:00:00,Chennai,433,Cloudy,Saturday,32.7,65,0,0,Anna Nagar
2024-02-10 01:00:00,Chennai,449,Drizzle,Saturday,32.3,67,1,0,T Nagar
2024-02-10 02:00:00,Chennai,353,Haze,Saturday,34.4,86,2,0,OMR
2024-02-10 03:00:00,Chennai,551,Clear,Saturday,27.4,80,3,0,Adyar
2024-02-10 04:00:00,Chennai,297,Clear,Saturday,35.1,61,4,0,Tambaram
2024-02-10 05:00:00,Chennai,394,Haze,Saturday,26.3,68,5,0,Anna Nagar
2024-02-10 06:00:00,Chennai,934,Haze,Saturday,29.2,89,6,0,T Nagar
2024-02-10 07:00:00,Chennai,1236,Drizzle,Saturday,29.5,89,7,0,OMR
2024-02-10 08:00:00,Chennai,4054,Haze,Saturday,29.2,65,8,1,Adyar
2024-02-10 09:00:00,Chennai,4006,Mist,Saturday,37.4,67,9,1,Tambaram
2024-02-10 10:00:00,Chennai,4133,Mist,Saturday,27.8,75,10,1,Anna Nagar
2024-02-10 11:00:00,Chennai,1050,Rain,Saturday,33.1,79,11,0,T Nagar
2024-02-10 12:00:00,Chennai,2110,Haze,Saturday,32.0,65,12,0,OMR
2024-02-10 13:00:00,Chennai,768,Rain,Saturday,25.2,78,13,0,Adyar
2024-02-10 14:00:00,Chennai,899,Mist,Saturday,31.9,85,14,0,Tambaram
2024-02-10 15:00:00,Chennai,1087,Cloudy,Saturday,35.9,73,15,0,Anna Nagar
2024-02-10 16:00:00,Chennai,1455,Drizzle,Saturday,29.3,64,16,0,T Nagar
2024-02-10 17:00:00,Chennai,5269,Mist,Saturday,25.9,68,17,1,OMR
2024-02-10 18:00:00,Chennai,4013,Drizzle,Saturday,31.8,84,18,1,Adyar
2024-02-10 19:00:00,Chennai,5052,Haze,Saturday,27.9,86,19,1,Tambaram
2024-02-10 20:00:00,Chennai,3615,Drizzle,Saturday,25.7,81,20,1,Anna Nagar
2024-02-10 21:00:00,Chennai,1204,Rain,Saturday,30.3,65,21,0,T Nagar
2024-02-10 22:00:00,Chennai,1214,Cloudy,Saturday,37.3,79,22,0,OMR
2024-02-10 23:00:00,Chennai,648,Haze,Saturday,26.4,74,23,0,Adyar
2024-02-11 00:00:00,Chennai,514,Rain,Sunday,37.3,68,0,0,Tambaram
2024-02-11 01:00:00,Chennai,572,Haze,Sunday,36.4,84,1,0,Anna Nagar
2024-02-11 02:00:00,Chennai,488,Mist,Sunday,32.2,67,2,0,T Nagar
2024-02-11 03:00:00,Chennai,214,Rain,Sunday,31.5,75,3,0,OMR
2024-02-11 04:00:00,Chennai,266,Rain,Sunday,25.3,77,4,0,Adyar
2024-02-11 05:00:00,Chennai,586,Haze,Sunday,35.7,66,5,0,Tambaram
2024-02-11 06:00:00,Chennai,2086,Cloudy,Sunday,34.9,76,6,0,Anna Nagar
2024-02-11 07:00:00,Chennai,1561,Rain,Sunday,36.5,66,7,0,T Nagar
2024-02-11 08:00:00,Chennai,3469,Clear,Sunday,28.2,69,8,1,OMR
2024-02-11 09:00:00,Chennai,2759,Rain,Sunday,31.5,83,9,1,Adyar
2024-02-11 10:00:00,Chennai,3910,Drizzle,Sunday,33.0,73,10,1,Tambaram
2024-02-11 11:00:00,Chennai,1417,Haze,Sunday,25.7,73,11,0,Anna Nagar
2024-02-11 12:00:00,Chennai,801,Drizzle,Sunday,28.4,64,12,0,T Nagar
2024-02-11 13:00:00,Chennai,1407,Mist,Sunday,32.3,64,13,0,OMR
2024-02-11 14:00:00,Chennai,1715,Clear,Sunday,29.3,69,14,0,Adyar
2024-02-11 15:00:00,Chennai,1137,Drizzle,Sunday,26.2,69,15,0,Tambaram
2024-01-01 00:00:00,Mumbai,740,Mist,Monday,30.6,68,0,0,Bandra
2024-01-01 01:00:00,Mumbai,721,Clear,Monday,27.4,83,1,0,Andheri
2024-01-01 02:00:00,Mumbai,594,Drizzle,Monday,29.1,73,2,0,Dadar
2024-01-01 03:00:00,Mumbai,492,Rain,Monday,25.7,65,3,0,Powai
2024-01-01 04:00:00,Mumbai,837,Mist,Monday,29.4,80,4,0,Worli
2024-01-01 05:00:00,Mumbai,467,Drizzle,Monday,27.7,80,5,0,Bandra
2024-01-01 06:00:00,Mumbai,1742,Rain,Monday,33.1,76,6,0,Andheri
2024-01-01 07:00:00,Mumbai,2076,Drizzle,Monday,24.9,74,7,0,Dadar
2024-01-01 08:00:00,Mumbai,5263,Drizzle,Monday,26.6,76,8,1,Powai
2024-01-01 09:00:00,Mumbai,5669,Clear,Monday,25.6,85,9,1,Worli
2024-01-01 10:00:00,Mumbai,6367,Cloudy,Monday,25.0,83,10,1,Bandra
2024-01-01 11:00:00,Mumbai,1116,Mist,Monday,27.1,79,11,0,Andheri
2024-01-01 12:00:00,Mumbai,953,Drizzle,Monday,27.5,69,12,0,Dadar
2024-01-01 13:00:00,Mumbai,2108,Haze,Monday,25.6,93,13,0,Powai
2024-01-01 14:00:00,Mumbai,2404,Mist,Monday,25.9,86,14,0,Worli
2024-01-01 15:00:00,Mumbai,1441,Haze,Monday,32.5,78,15,0,Bandra
2024-01-01 16:00:00,Mumbai,1592,Mist,Monday,24.4,94,16,0,Andheri
2024-01-01 17:00:00,Mumbai,3390,Rain,Monday,29.5,80,17,1,Dadar
2024-01-01 18:00:00,Mumbai,6135,Cloudy,Monday,34.5,86,18,1,Powai
2024-01-01 19:00:00,Mumbai,6278,Haze,Monday,25.3,70,19,1,Worli
2024-01-01 20:00:00,Mumbai,6173,Cloudy,Monday,28.0,81,20,1,Bandra
2024-01-01 21:00:00,Mumbai,2169,Rain,Monday,29.6,65,21,0,Andheri
2024-01-01 22:00:00,Mumbai,1997,Cloudy,Monday,28.1,66,22,0,Dadar
2024-01-01 23:00:00,Mumbai,332,Drizzle,Monday,28.5,68,23,0,Powai
2024-01-02 00:00:00,Mumbai,863,Mist,Tuesday,33.1,92,0,0,Worli
2024-01-02 01:00:00,Mumbai,453,Haze,Tuesday,27.2,81,1,0,Bandra
2024-01-02 02:00:00,Mumbai,522,Haze,Tuesday,24.6,76,2,0,Andheri
2024-01-02 03:00:00,Mumbai,765,Clear,Tuesday,30.2,84,3,0,Dadar
2024-01-02 04:00:00,Mumbai,459,Rain,Tuesday,31.1,72,4,0,Powai
2024-01-02 05:00:00,Mumbai,324,Drizzle,Tuesday,31.0,72,5,0,Worli
2024-01-02 06:00:00,Mumbai,1975,Drizzle,Tuesday,27.1,71,6,0,Bandra
2024-01-02 07:00:00,Mumbai,2140,Rain,Tuesday,30.2,73,7,0,Andheri
2024-01-02 08:00:00,Mumbai,6036,Rain,Tuesday,27.4,86,8,1,Dadar
2024-01-02 09:00:00,Mumbai,5660,Rain,Tuesday,25.2,92,9,1,Powai
2024-01-02 10:00:00,Mumbai,5872,Clear,Tuesday,29.6,72,10,1,Worli
2024-01-02 11:00:00,Mumbai,1535,Drizzle,Tuesday,32.1,70,11,0,Bandra
2024-01-02 12:00:00,Mumbai,1405,Haze,Tuesday,24.2,69,12,0,Andheri
2024-01-02 13:00:00,Mumbai,2206,Clear,Tuesday,26.7,93,13,0,Dadar
2024-01-02 14:00:00,Mumbai,1608,Clear,Tuesday,26.8,91,14,0,Powai
2024-01-02 15:00:00,Mumbai,2078,Clear,Tuesday,26.9,85,15,0,Worli
2024-01-02 16:00:00,Mumbai,2106,Rain,Tuesday,33.3,67,16,0,Bandra
2024-01-02 17:00:00,Mumbai,5834,Cloudy,Tuesday,34.6,79,17,1,Andheri
2024-01-02 18:00:00,Mumbai,7943,Mist,Tuesday,34.7,74,18,1,Dadar
2024-01-02 19:00:00,Mumbai,4515,Cloudy,Tuesday,34.6,83,19,1,Powai
2024-01-02 20:00:00,Mumbai,4656,Drizzle,Tuesday,28.7,66,20,1,Worli
2024-01-02 21:00:00,Mumbai,1095,Mist,Tuesday,33.2,71,21,0,Bandra
2024-01-02 22:00:00,Mumbai,1205,Haze,Tuesday,28.7,66,22,0,Andheri
2024-01-02 23:00:00,Mumbai,556,Rain,Tuesday,30.4,71,23,0,Dadar
2024-01-03 00:00:00,Mumbai,628,Drizzle,Wednesday,24.1,69,0,0,Powai
2024-01-03 01:00:00,Mumbai,555,Cloudy,Wednesday,34.9,84,1,0,Worli
2024-01-03 02:00:00,Mumbai,538,Mist,Wednesday,28.7,67,2,0,Bandra
2024-01-03 03:00:00,Mumbai,576,Clear,Wednesday,25.9,71,3,0,Andheri
2024-01-03 04:00:00,Mumbai,662,Rain,Wednesday,29.2,74,4,0,Dadar
2024-01-03 05:00:00,Mumbai,321,Cloudy,Wednesday,32.7,65,5,0,Powai
2024-01-03 06:00:00,Mumbai,1218,Haze,Wednesday,25.3,83,6,0,Worli
2024-01-03 07:00:00,Mumbai,2632,Clear,Wednesday,26.5,79,7,0,Bandra
2024-01-03 08:00:00,Mumbai,5312,Cloudy,Wednesday,25.9,69,8,1,Andheri
2024-01-03 09:00:00,Mumbai,5539,Clear,Wednesday,27.4,73,9,1,Dadar
2024-01-03 10:00:00,Mumbai,6802,Mist,Wednesday,32.1,78,10,1,Powai
2024-01-03 11:00:00,Mumbai,1264,Cloudy,Wednesday,32.0,91,11,0,Worli
2024-01-03 12:00:00,Mumbai,1024,Haze,Wednesday,34.7,66,12,0,Bandra
2024-01-03 13:00:00,Mumbai,2859,Cloudy,Wednesday,34.4,68,13,0,Andheri
2024-01-03 14:00:00,Mumbai,1368,Mist,Wednesday,26.6,90,14,0,Dadar
2024-01-03 15:00:00,Mumbai,2876,Haze,Wednesday,27.8,83,15,0,Powai
2024-01-03 16:00:00,Mumbai,2952,Cloudy,Wednesday,32.7,91,16,0,Worli
2024-01-03 17:00:00,Mumbai,4745,Clear,Wednesday,33.6,65,17,1,Bandra
2024-01-03 18:00:00,Mumbai,4639,Drizzle,Wednesday,29.7,89,18,1,Andheri
2024-01-03 19:00:00,Mumbai,5473,Drizzle,Wednesday,26.7,67,19,1,Dadar
2024-01-03 20:00:00,Mumbai,4011,Cloudy,Wednesday,25.9,77,20,1,Powai
2024-01-03 21:00:00,Mumbai,1863,Clear,Wednesday,25.6,82,21,0,Worli
2024-01-03 22:00:00,Mumbai,2992,Cloudy,Wednesday,26.8,81,22,0,Bandra
2024-01-03 23:00:00,Mumbai,387,Haze,Wednesday,32.5,73,23,0,Andheri
2024-01-04 00:00:00,Mumbai,768,Mist,Thursday,29.8,85,0,0,Dadar
2024-01-04 01:00:00,Mumbai,405,Haze,Thursday,28.4,68,1,0,Powai
2024-01-04 02:00:00,Mumbai,729,Haze,Thursday,27.3,93,2,0,Worli
2024-01-04 03:00:00,Mumbai,240,Drizzle,Thursday,34.6,91,3,0,Bandra
2024-01-04 04:00:00,Mumbai,615,Rain,Thursday,24.3,81,4,0,Andheri
2024-01-04 05:00:00,Mumbai,353,Haze,Thursday,33.9,78,5,0,Dadar
2024-01-04 06:00:00,Mumbai,2286,Cloudy,Thursday,27.9,78,6,0,Powai
2024-01-04 07:00:00,Mumbai,1238,Mist,Thursday,27.7,78,7,0,Worli
2024-01-04 08:00:00,Mumbai,3847,Rain,Thursday,33.3,73,8,1,Bandra
2024-01-04 09:00:00,Mumbai,4758,Haze,Thursday,28.7,75,9,1,Andheri
2024-01-04 10:00:00,Mumbai,5487,Cloudy,Thursday,31.8,65,10,1,Dadar
2024-01-04 11:00:00,Mumbai,1052,Clear,Thursday,24.3,73,11,0,Powai
2024-01-04 12:00:00,Mumbai,1307,Rain,Thursday,27.2,73,12,0,Worli
2024-01-04 13:00:00,Mumbai,1547,Cloudy,Thursday,27.6,78,13,0,Bandra
2024-01-04 14:00:00,Mumbai,2580,Haze,Thursday,28.8,78,14,0,Andheri
2024-01-04 15:00:00,Mumbai,2848,Cloudy,Thursday,34.3,84,15,0,Dadar
2024-01-04 16:00:00,Mumbai,1689,Clear,Thursday,26.1,81,16,0,Powai
2024-01-04 17:00:00,Mumbai,4712,Cloudy,Thursday,31.9,87,17,1,Worli
2024-01-04 18:00:00,Mumbai,4032,Drizzle,Thursday,25.4,73,18,1,Bandra
2024-01-04 19:00:00,Mumbai,5053,Haze,Thursday,30.5,73,19,1,Andheri
2024-01-04 20:00:00,Mumbai,3769,Drizzle,Thursday,25.1,89,20,1,Dadar
2024-01-04 21:00:00,Mumbai,1755,Rain,Thursday,30.4,89,21,0,Powai
2024-01-04 22:00:00,Mumbai,2938,Cloudy,Thursday,33.3,86,22,0,Worli
2024-01-04 23:00:00,Mumbai,798,Haze,Thursday,30.2,65,23,0,Bandra
2024-01-05 00:00:00,Mumbai,270,Drizzle,Friday,31.0,92,0,0,Andheri
2024-01-05 01:00:00,Mumbai,638,Rain,Friday,29.0,85,1,0,Dadar
2024-01-05 02:00:00,Mumbai,622,Clear,Friday,32.0,88,2,0,Powai
2024-01-05 03:00:00,Mumbai,487,Haze,Friday,34.5,82,3,0,Worli
2024-01-05 04:00:00,Mumbai,615,Rain,Friday,30.8,79,4,0,Bandra
2024-01-05 05:00:00,Mumbai,566,Mist,Friday,30.3,70,5,0,Andheri
2024-01-05 06:00:00,Mumbai,2027,Haze,Friday,34.2,74,6,0,Dadar
2024-01-05 07:00:00,Mumbai,1774,Haze,Friday,27.2,77,7,0,Powai
2024-01-05 08:00:00,Mumbai,4661,Mist,Friday,32.4,65,8,1,Worli
2024-01-05 09:00:00,Mumbai,7997,Mist,Friday,32.8,72,9,1,Bandra
2024-01-05 10:00:00,Mumbai,6881,Mist,Friday,27.7,85,10,1,Andheri
2024-01-05 11:00:00,Mumbai,1551,Clear,Friday,33.3,93,11,0,Dadar
2024-01-05 12:00:00,Mumbai,2068,Cloudy,Friday,28.4,81,12,0,Powai
2024-01-05 13:00:00,Mumbai,2661,Cloudy,Friday,29.8,68,13,0,Worli
2024-01-05 14:00:00,Mumbai,2939,Mist,Friday,32.2,94,14,0,Bandra
2024-01-05 15:00:00,Mumbai,1379,Cloudy,Friday,24.8,66,15,0,Andheri
2024-01-05 16:00:00,Mumbai,1796,Drizzle,Friday,24.0,90,16,0,Dadar
2024-01-05 17:00:00,Mumbai,5116,Rain,Friday,33.7,80,17,1,Powai
2024-01-05 18:00:00,Mumbai,4443,Clear,Friday,31.5,68,18,1,Worli
2024-01-05 19:00:00,Mumbai,6798,Haze,Friday,33.8,84,19,1,Bandra
2024-01-05 20:00:00,Mumbai,4114,Rain,Friday,26.1,84,20,1,Andheri
2024-01-05 21:00:00,Mumbai,1658,Cloudy,Friday,31.9,94,21,0,Dadar
2024-01-05 22:00:00,Mumbai,2474,Cloudy,Friday,31.3,94,22,0,Powai
2024-01-05 23:00:00,Mumbai,469,Cloudy,Friday,32.9,68,23,0,Worli
2024-01-06 00:00:00,Mumbai,484,Mist,Saturday,28.1,78,0,0,Bandra
2024-01-06 01:00:00,Mumbai,267,Mist,Saturday,32.3,81,1,0,Andheri
2024-01-06 02:00:00,Mumbai,762,Cloudy,Saturday,29.1,82,2,0,Dadar
2024-01-06 03:00:00,Mumbai,549,Cloudy,Saturday,30.9,75,3,0,Powai
2024-01-06 04:00:00,Mumbai,532,Cloudy,Saturday,32.1,88,4,0,Worli
2024-01-06 05:00:00,Mumbai,511,Mist,Saturday,26.9,70,5,0,Bandra
2024-01-06 06:00:00,Mumbai,2403,Mist,Saturday,32.2,92,6,0,Andheri
2024-01-06 07:00:00,Mumbai,1049,Rain,Saturday,24.5,83,7,0,Dadar
2024-01-06 08:00:00,Mumbai,5792,Cloudy,Saturday,29.2,67,8,1,Powai
2024-01-06 09:00:00,Mumbai,5792,Haze,Saturday,29.5,93,9,1,Worli
2024-01-06 10:00:00,Mumbai,3690,Cloudy,Saturday,30.4,72,10,1,Bandra
2024-01-06 11:00:00,Mumbai,1766,Clear,Saturday,27.5,70,11,0,Andheri
2024-01-06 12:00:00,Mumbai,1642,Drizzle,Saturday,32.8,86,12,0,Dadar
2024-01-06 13:00:00,Mumbai,1923,Drizzle,Saturday,28.7,79,13,0,Powai
2024-01-06 14:00:00,Mumbai,1285,Drizzle,Saturday,26.8,66,14,0,Worli
2024-01-06 15:00:00,Mumbai,1308,Mist,Saturday,24.3,65,15,0,Bandra
2024-01-06 16:00:00,Mumbai,815,Drizzle,Saturday,33.8,74,16,0,Andheri
2024-01-06 17:00:00,Mumbai,4210,Cloudy,Saturday,25.0,90,17,1,Dadar
2024-01-06 18:00:00,Mumbai,4946,Cloudy,Saturday,25.7,69,18,1,Powai
2024-01-06 19:00:00,Mumbai,5344,Haze,Saturday,25.6,78,19,1,Worli
2024-01-06 20:00:00,Mumbai,4095,Drizzle,Saturday,33.7,66,20,1,Bandra
2024-01-06 21:00:00,Mumbai,831,Haze,Saturday,34.2,74,21,0,Andheri
2024-01-06 22:00:00,Mumbai,1889,Haze,Saturday,32.0,71,22,0,Dadar
2024-01-06 23:00:00,Mumbai,374,Rain,Saturday,31.5,68,23,0,Powai
2024-01-07 00:00:00,Mumbai,320,Haze,Sunday,25.2,89,0,0,Worli
2024-01-07 01:00:00,Mumbai,466,Rain,Sunday,34.2,92,1,0,Bandra
2024-01-07 02:00:00,Mumbai,435,Haze,Sunday,27.2,70,2,0,Andheri
2024-01-07 03:00:00,Mumbai,390,Haze,Sunday,33.3,80,3,0,Dadar
2024-01-07 04:00:00,Mumbai,758,Cloudy,Sunday,33.7,78,4,0,Powai
2024-01-07 05:00:00,Mumbai,634,Clear,Sunday,32.9,67,5,0,Worli
2024-01-07 06:00:00,Mumbai,1758,Cloudy,Sunday,33.4,71,6,0,Bandra
2024-01-07 07:00:00,Mumbai,1440,Haze,Sunday,31.7,89,7,0,Andheri
2024-01-07 08:00:00,Mumbai,3937,Rain,Sunday,31.2,80,8,1,Dadar
2024-01-07 09:00:00,Mumbai,5629,Mist,Sunday,29.2,79,9,1,Powai
2024-01-07 10:00:00,Mumbai,5055,Rain,Sunday,32.8,81,10,1,Worli
2024-01-07 11:00:00,Mumbai,2447,Cloudy,Sunday,28.5,77,11,0,Bandra
2024-01-07 12:00:00,Mumbai,1587,Cloudy,Sunday,32.3,88,12,0,Andheri
2024-01-07 13:00:00,Mumbai,1696,Haze,Sunday,29.7,65,13,0,Dadar
2024-01-07 14:00:00,Mumbai,2482,Mist,Sunday,30.0,90,14,0,Powai
2024-01-07 15:00:00,Mumbai,1760,Cloudy,Sunday,32.4,72,15,0,Worli
2024-01-07 16:00:00,Mumbai,1768,Mist,Sunday,33.5,72,16,0,Bandra
2024-01-07 17:00:00,Mumbai,3426,Drizzle,Sunday,30.9,88,17,1,Andheri
2024-01-07 18:00:00,Mumbai,5538,Mist,Sunday,26.2,78,18,1,Dadar
2024-01-07 19:00:00,Mumbai,6270,Clear,Sunday,26.7,68,19,1,Powai
2024-01-07 20:00:00,Mumbai,3979,Clear,Sunday,27.6,89,20,1,Worli
2024-01-07 21:00:00,Mumbai,1862,Drizzle,Sunday,28.8,91,21,0,Bandra
2024-01-07 22:00:00,Mumbai,2065,Cloudy,Sunday,27.8,92,22,0,Andheri
2024-01-07 23:00:00,Mumbai,452,Mist,Sunday,26.7,72,23,0,Dadar
2024-01-08 00:00:00,Mumbai,367,Cloudy,Monday,31.6,88,0,0,Powai
2024-01-08 01:00:00,Mumbai,442,Mist,Monday,30.0,77,1,0,Worli
2024-01-08 02:00:00,Mumbai,436,Drizzle,Monday,28.2,88,2,0,Bandra
2024-01-08 03:00:00,Mumbai,820,Haze,Monday,33.3,81,3,0,Andheri
2024-01-08 04:00:00,Mumbai,463,Haze,Monday,29.9,67,4,0,Dadar
2024-01-08 05:00:00,Mumbai,549,Clear,Monday,29.2,82,5,0,Powai
2024-01-08 06:00:00,Mumbai,1587,Clear,Monday,24.6,77,6,0,Worli
2024-01-08 07:00:00,Mumbai,2583,Cloudy,Monday,29.1,89,7,0,Bandra
2024-01-08 08:00:00,Mumbai,5389,Mist,Monday,27.2,87,8,1,Andheri
2024-01-08 09:00:00,Mumbai,3617,Rain,Monday,31.4,88,9,1,Dadar
2024-01-08 10:00:00,Mumbai,4372,Clear,Monday,28.8,84,10,1,Powai
2024-01-08 11:00:00,Mumbai,1180,Rain,Monday,29.3,77,11,0,Worli
2024-01-08 12:00:00,Mumbai,1061,Haze,Monday,24.0,74,12,0,Bandra
2024-01-08 13:00:00,Mumbai,2008,Clear,Monday,29.0,75,13,0,Andheri
2024-01-08 14:00:00,Mumbai,1751,Haze,Monday,28.5,74,14,0,Dadar
2024-01-08 15:00:00,Mumbai,1926,Clear,Monday,27.4,92,15,0,Powai
2024-01-08 16:00:00,Mumbai,1011,Mist,Monday,25.1,87,16,0,Worli
2024-01-08 17:00:00,Mumbai,3813,Rain,Monday,24.4,73,17,1,Bandra
2024-01-08 18:00:00,Mumbai,5053,Rain,Monday,24.3,80,18,1,Andheri
2024-01-08 19:00:00,Mumbai,7475,Cloudy,Monday,31.8,94,19,1,Dadar
2024-01-08 20:00:00,Mumbai,6191,Mist,Monday,34.3,90,20,1,Powai
2024-01-08 21:00:00,Mumbai,2048,Cloudy,Monday,32.8,71,21,0,Worli
2024-01-08 22:00:00,Mumbai,2239,Haze,Monday,27.3,65,22,0,Bandra
2024-01-08 23:00:00,Mumbai,790,Mist,Monday,25.2,73,23,0,Andheri
2024-01-09 00:00:00,Mumbai,300,Drizzle,Tuesday,27.9,91,0,0,Dadar
2024-01-09 01:00:00,Mumbai,529,Rain,Tuesday,24.5,89,1,0,Powai
2024-01-09 02:00:00,Mumbai,273,Drizzle,Tuesday,24.1,84,2,0,Worli
2024-01-09 03:00:00,Mumbai,377,Rain,Tuesday,31.0,72,3,0,Bandra
2024-01-09 04:00:00,Mumbai,725,Clear,Tuesday,31.7,70,4,0,Andheri
2024-01-09 05:00:00,Mumbai,506,Rain,Tuesday,25.7,69,5,0,Dadar
2024-01-09 06:00:00,Mumbai,1948,Rain,Tuesday,32.0,93,6,0,Powai
2024-01-09 07:00:00,Mumbai,1193,Mist,Tuesday,27.6,69,7,0,Worli
2024-01-09 08:00:00,Mumbai,7306,Haze,Tuesday,32.6,80,8,1,Bandra
2024-01-09 09:00:00,Mumbai,5612,Clear,Tuesday,33.0,69,9,1,Andheri
2024-01-09 10:00:00,Mumbai,6181,Haze,Tuesday,24.5,76,10,1,Dadar
2024-01-09 11:00:00,Mumbai,1027,Rain,Tuesday,29.8,81,11,0,Powai
2024-01-09 12:00:00,Mumbai,2250,Rain,Tuesday,24.9,69,12,0,Worli
2024-01-09 13:00:00,Mumbai,1436,Mist,Tuesday,32.8,72,13,0,Bandra
2024-01-09 14:00:00,Mumbai,2077,Drizzle,Tuesday,26.2,83,14,0,Andheri
2024-01-09 15:00:00,Mumbai,2809,Clear,Tuesday,31.9,78,15,0,Dadar
